client_name,client_id,account_type,address,phone_number,email,branch_id,servicing_broker_id,status,issued_on,updated_on,avg_days_between_logins,avg_user_sentiment_score
Brian Salazar,C006070,Personal,"973 Newton Street, Huynhview, RI 83266",477-283-9217x974,brian.salazar@mccoy-craig.com,B_US00223,S008984,Active,2005-08-05,2025-11-28,15.83304033483483,5.855996045184078
Joseph Patterson,C005619,Commercial,"USCGC Hill, FPO AA 03418",(687)411-5242,joseph.patterson@willis.net,B_US00105,S004145,Active,2005-02-04,2025-11-28,24.48208725218272,5.911868269898609
Diana Williams,C005268,Personal,"846 Brooks Hollow Apt. 050, New Wesleyside, KS 04809",(987)653-1039,diana.williams@garza-barnes.info,B_US00966,S007484,Inactive,2005-09-14,2025-11-28,36.80692018116444,7.062283656776451
Megan Cruz,C004104,Personal,"94409 Herman Plains Apt. 774, Jamesside, NY 12777",219.675.0723x516,megan.cruz@watson.net,B_US00831,S005126,Prospect,2005-07-29,2025-11-28,7.58435155855926,7.242525884447326
Scott Beltran,C004362,Personal,"20622 Gonzalez Spurs, Blacktown, DE 38353",+1-728-712-8454x268,scott.beltran@calhoun-james.com,B_US00105,S003185,Inactive,2004-12-03,2025-11-28,10.239306981857466,5.710827356541628
Danielle Jones,C007821,Personal,"18675 Eugene Cliff Suite 838, Kevinside, NE 72840",001-839-777-7250x49540,danielle.jones@mann.info,B_US00256,S004172,Active,2005-09-16,2025-11-28,11.988979695213402,5.811646747663644
Tina Olsen,C008964,Commercial,"1762 Amanda Wall Suite 498, Cabreraberg, FL 76234",5642809655,tina.olsen@bartlett.biz,B_US00730,S009754,Prospect,2005-01-16,2025-11-28,26.953860458783893,7.672132388240173
April White,C004308,Commercial,"515 Ryan Avenue Apt. 861, New Danielmouth, AZ 54764",259.528.0240x73850,april.white@hoffman-kent.org,B_US00749,S006819,Prospect,2005-07-26,2025-11-28,16.5218757111838,6.028079126896882
Matthew Carter,C003618,Personal,"PSC 9957, Box 9517, APO AE 20522",261.428.4816,matthew.carter@roberts.com,B_US00831,S009628,Inactive,2005-08-08,2025-11-28,19.21609374344292,8.290114712701438
Kathleen Ryan,C008247,Personal,"USNS Munoz, FPO AP 26701",821.253.2857x01552,kathleen.ryan@johnson.com,B_US00105,S005634,Prospect,2005-10-17,2025-11-28,14.173198217941756,7.545855743532583
Cynthia Sanchez,C005393,Commercial,"Unit 6512 Box 1199, DPO AP 45928",001-790-705-0671,cynthia.sanchez@gonzalez.com,B_US00223,S005633,Inactive,2004-12-06,2025-11-28,19.931570781634775,5.69668135571446
Victoria Garcia,C008197,Commercial,"Unit 5427 Box 7256, DPO AP 86447",+1-802-973-3293x5477,victoria.garcia@cox.biz,B_US00223,S006834,Active,2005-08-28,2025-11-28,18.904463201609563,9.887970002353882
Sara Brown,C004251,Commercial,"867 Christian Turnpike Apt. 565, Port Jenniferside, WY 93298",+1-603-394-9994x547,sara.brown@velez.com,B_US00105,S001028,Inactive,2005-05-27,2025-11-28,2.0717336956208037,9.449968385193927
John Tucker,C004325,Commercial,"0209 Michael Plain Apt. 428, Marciafort, MP 64992",(315)269-9699x145,john.tucker@bennett.net,B_US00831,S002023,Inactive,2005-10-03,2025-11-28,14.360346597336685,4.957838775584074
Tracy West,C009568,Personal,"Unit 8880 Box 2520, DPO AA 12101",322.422.4698,tracy.west@nelson-brown.com,B_US00198,S004717,Inactive,2005-05-30,2025-11-28,7.056683219829674,9.94849387827292
Dustin Mcintosh,C008365,Personal,"0420 Robert Junctions, Kathleenchester, CT 81867",780.615.4922,dustin.mcintosh@beck.com,B_US00105,S009220,Inactive,2005-11-16,2025-11-28,25.483453122065345,10.0
Kyle Jimenez,C005215,Commercial,"46248 Avila Flats, Davidton, TX 72349",(998)582-5981x092,kyle.jimenez@valentine-curry.com,B_US00749,S005575,Active,2005-10-24,2025-11-28,17.00536974054674,6.124445446111512
Samantha Wolf,C002040,Personal,"USNV Smith, FPO AP 37783",(365)480-2120x43870,samantha.wolf@strong-li.com,B_US00256,S004478,Active,2005-05-06,2025-11-28,15.291960410499524,5.443791137100259
Austin Kirby,C001146,Personal,"89448 Foster Point Suite 652, Johnstad, FL 36664",816.542.9773x0282,austin.kirby@walker.org,B_US00966,S003879,Prospect,2005-08-17,2025-11-28,13.934654763892183,4.051792750789195
Anthony Garza,C003168,Commercial,"90089 Jason Corners, Lake Nicoleborough, DC 46232",001-645-458-9643,anthony.garza@calderon-mcgee.com,B_US00198,S002183,Prospect,2005-02-19,2025-11-28,14.711963555883075,9.030541025726263
Karl Carrillo,C008492,Commercial,"0785 Vincent Villages, Robertstad, WI 51832",+1-410-216-3633x669,karl.carrillo@jacobs-miller.biz,B_US00256,S005295,Inactive,2005-05-05,2025-11-28,22.213755990853475,6.398705602399315
Lisa Moore,C009864,Commercial,"628 Maddox Key, East Cynthia, GU 87505",+1-877-578-3370x9429,lisa.moore@byrd.com,B_US00695,S002821,Inactive,2005-11-23,2025-11-28,19.700000488912984,2.281580069229012
Bryan Ford,C009254,Commercial,"94632 Allen Key Apt. 948, Lake Darlene, HI 55612",+1-656-857-6943,bryan.ford@stephenson-lopez.com,B_US00966,S006151,Active,2005-02-03,2025-11-28,26.428513405612538,8.059851054618669
Alex Brooks,C007965,Personal,"08632 Alejandro Squares, Harrishaven, RI 92811",501.468.5820,alex.brooks@solomon.com,B_US00105,S006896,Prospect,2005-09-09,2025-11-28,29.13812830933987,7.87638662762632
William Freeman,C007299,Commercial,"721 Kimberly Expressway, Anitahaven, NY 82534",201.776.2633x2715,william.freeman@hancock.net,B_US00105,S003288,Prospect,2005-04-19,2025-11-28,15.858202516083805,8.339599575208151
Jordan Hahn,C003586,Commercial,"994 Gonzalez Underpass Suite 653, New Sheilaville, ME 72651",(884)239-1590,jordan.hahn@lane.info,B_US00198,S007495,Inactive,2005-06-25,2025-11-28,23.387483416999558,6.707593675372611
Dustin Navarro,C007098,Commercial,"79207 Tate Lane Suite 588, West Ricky, ID 31184",(616)350-9151x533,dustin.navarro@small-martin.com,B_US00730,S001633,Prospect,2005-10-09,2025-11-28,10.7010832782484,8.846535203865725
Angela Hill,C006775,Commercial,"45243 Stephanie Ramp, Hollyberg, CT 78010",(239)538-9946x806,angela.hill@rivera.com,B_US00730,S005352,Inactive,2005-05-09,2025-11-28,21.919028150125698,5.6937223478793735
Thomas Barber,C004281,Commercial,"964 Miller Shoals, East Tracy, NV 23036",(395)884-6422,thomas.barber@miles.com,B_US00105,S003952,Inactive,2004-12-08,2025-11-28,11.447307054134921,7.534158591307954
Sharon Wells,C009788,Personal,"USS Estrada, FPO AA 21566",+1-891-567-2395,sharon.wells@ellis.com,B_US00256,S002436,Prospect,2005-06-07,2025-11-28,12.604949875415958,5.6411529202867206
Rhonda Nelson,C009191,Personal,"89175 Barber Fort Suite 235, Port Karenborough, MA 01822",(841)405-4784x38797,rhonda.nelson@wallace.com,B_US00831,S006291,Prospect,2005-10-17,2025-11-28,7.665522639552103,4.427550408774932
Jeanne Carter,C002368,Commercial,"367 Martinez Key Apt. 161, Lake Theodore, DC 52493",001-306-918-9215x5754,jeanne.carter@atkinson-khan.com,B_US00730,S002983,Prospect,2005-06-30,2025-11-28,13.91709260295791,2.0009523343835207
Thomas Cuevas,C009159,Personal,"2262 King Circles, Timothyfort, NE 64729",(714)630-3146x7371,thomas.cuevas@weber.info,B_US00695,S003251,Inactive,2005-02-18,2025-11-28,11.265310509771236,7.053275752514859
Alexander Sullivan,C004773,Personal,"0940 Jordan Stream Apt. 479, Grantborough, NM 94778",(800)789-1452,alexander.sullivan@wells-riggs.com,B_US00831,S009656,Prospect,2005-08-31,2025-11-28,19.948290277299435,6.090843365873018
Danny Ortiz PhD,C006575,Personal,"78868 Evans Trafficway Suite 422, South Joseph, ID 37415",+1-704-953-8637x215,danny.ortiz.phd@aguilar-blair.info,B_US00105,S005872,Inactive,2005-02-10,2025-11-28,19.14371282789623,6.82071404167821
Joshua Krueger,C005133,Commercial,"953 Brown Causeway Suite 002, Kimview, IL 73983",449-647-6226x29220,joshua.krueger@elliott-valentine.com,B_US00223,S003393,Active,2005-10-15,2025-11-28,9.048472046684457,5.320747232623958
David Smith,C009069,Commercial,"88433 Miller Extensions Suite 821, South Robertstad, NH 33530",001-479-463-9281x6141,david.smith@marks.com,B_US00198,S001904,Prospect,2005-09-05,2025-11-28,11.506915798498273,5.025548770263464
Jeffrey Sanchez MD,C003758,Commercial,"35261 Jeffrey Valleys Suite 928, Jamesstad, MT 10181",274.820.1772,jeffrey.sanchez.md@williams-smith.com,B_US00831,S005660,Inactive,2005-07-15,2025-11-28,2.6564937161161737,9.712084821215825
Joanna Suarez,C008475,Commercial,"59413 Fischer Landing, Port Williammouth, TX 39978",001-828-553-9340x42914,joanna.suarez@crosby-lopez.com,B_US00105,S004261,Active,2005-10-18,2025-11-28,30.548805817154843,9.249462700673348
Ellen Grant,C001209,Commercial,"4069 Shannon Tunnel Suite 262, East Kayla, UT 87730",373-254-4610x21478,ellen.grant@buchanan.com,B_US00749,S009616,Active,2005-04-25,2025-11-28,28.015375170863404,8.921323128797598
Brian Perez,C003938,Personal,"PSC 6344, Box 0735, APO AA 03729",(751)724-3734x951,brian.perez@powell.com,B_US00225,S009959,Active,2005-07-12,2025-11-28,11.967714024641092,6.534663719029516
Mrs. Lisa Osborne,C008273,Commercial,"6823 Kim Coves, New John, IA 51531",455-323-2517x550,mrs..lisa.osborne@reeves.org,B_US00695,S009414,Active,2005-10-11,2025-11-28,15.828811976663413,9.96934657746785
Melanie Flynn,C006452,Personal,"056 Humphrey Extension Apt. 614, Rachelborough, NE 90102",430-465-3376x946,melanie.flynn@walker.org,B_US00105,S001542,Active,2005-06-29,2025-11-28,22.89223307931581,5.4143142073617465
Kenneth Oliver,C005357,Commercial,"706 Martha Islands Suite 059, North Donna, AS 85741",9264952373,kenneth.oliver@benson.com,B_US00730,S007803,Prospect,2005-03-15,2025-11-28,11.315915569176399,7.7823860922161305
Emily Hoffman,C003785,Personal,"3240 Davis Stream Apt. 599, South Wendyville, GU 66768",+1-869-491-8670,emily.hoffman@delgado.org,B_US00105,S001350,Prospect,2005-03-24,2025-11-28,12.566082465504504,10.0
Virginia Beck,C008127,Personal,"222 Scott Underpass, Kirstenmouth, KY 55523",8583073064,virginia.beck@schmidt.com,B_US00966,S006917,Active,2005-11-05,2025-11-28,15.297805199541003,8.433903156513516
Darren Cohen,C009982,Personal,"PSC 1452, Box 2454, APO AE 11324",607-711-7502x17000,darren.cohen@burns.com,B_US00105,S005715,Prospect,2005-05-26,2025-11-28,23.455179963052217,9.421762738361366
Vanessa Anderson,C003419,Personal,"7188 Dennis Flats Suite 927, Denisefurt, OH 04493",629.338.4407,vanessa.anderson@king-atkinson.info,B_US00225,S004356,Prospect,2005-06-12,2025-11-28,27.10885559251107,7.558573545713651
Kelly Thomas,C005434,Personal,"PSC 4927, Box 7589, APO AE 89670",(974)808-8677,kelly.thomas@patton.com,B_US00695,S009299,Active,2005-02-12,2025-11-28,16.1675003515495,6.770046965092141
John Bryant,C002977,Commercial,"USCGC Howell, FPO AA 20416",707-754-6038x1336,john.bryant@moore.com,B_US00831,S001497,Active,2005-01-07,2025-11-28,27.525969042238195,8.543142025301979
Jessica Carpenter,C008923,Commercial,"9303 Shannon Forest, Lake Seanberg, VA 56722",(725)493-6796x85802,jessica.carpenter@perry.info,B_US00730,S008432,Inactive,2005-09-04,2025-11-28,5.062356705059003,7.17530968848199
Nancy Hill,C004609,Commercial,"4785 Chen Mountain Suite 267, Jeromemouth, IA 84648",285-412-7993,nancy.hill@cruz.com,B_US00225,S008142,Prospect,2005-05-25,2025-11-28,11.293202775778342,5.360034378815932
Tina Rivera,C005241,Personal,"759 Jones Plaza Suite 360, Troyhaven, WY 08610",001-320-527-5198x194,tina.rivera@wright.com,B_US00105,S009704,Prospect,2005-01-14,2025-11-28,24.070512986199528,5.840841144229751
David Johnson,C006390,Commercial,"96253 Peterson Mall, Dawnborough, MO 43060",001-326-675-4567,david.johnson@hernandez.info,B_US00730,S001299,Active,2005-06-17,2025-11-28,4.520201374654997,6.264025444916548
Brianna Figueroa,C008160,Commercial,"282 Seth Trafficway Apt. 943, North Guy, ME 62553",278-857-7104,brianna.figueroa@holmes.com,B_US00256,S002516,Inactive,2005-10-30,2025-11-28,17.958320534752243,5.181597560416332
Spencer Rodriguez,C004391,Personal,"1179 Wallace Crossroad, East Jeremyfurt, MT 58456",(712)496-3094,spencer.rodriguez@dawson.com,B_US00749,S008993,Active,2005-08-28,2025-11-28,12.54442519911738,10.0
Ariana Moore,C005016,Commercial,"985 Morgan Wall Suite 937, Paulafort, NJ 28581",001-640-480-1637x838,ariana.moore@terry.com,B_US00730,S003511,Prospect,2005-03-25,2025-11-28,8.152834270953035,10.0
Matthew Johnson,C007942,Commercial,"7832 Campbell Park Apt. 799, New Heatherhaven, IN 03638",+1-289-735-0974x11306,matthew.johnson@gregory.com,B_US00198,S001699,Prospect,2005-09-15,2025-11-28,10.941126626229279,4.196508352078731
Rebecca Reynolds,C006709,Personal,"4064 Christopher Summit Suite 105, Norrisfort, MN 86633",(934)787-1237x6751,rebecca.reynolds@hughes-henderson.net,B_US00966,S009500,Active,2005-09-26,2025-11-28,6.139585854883496,4.3634220959472945
Amanda Williams,C003276,Commercial,"86098 Williams Tunnel Suite 862, West Leslie, MP 60220",923.954.1267x6627,amanda.williams@mosley.com,B_US00256,S008340,Active,2005-02-04,2025-11-28,3.26147164083911,9.300626545880775
Jimmy Sanders,C004361,Personal,"240 Brown Garden, East Melissaside, ND 29843",900-761-5307x74191,jimmy.sanders@cross.com,B_US00198,S008191,Prospect,2005-05-03,2025-11-28,15.783106388375995,6.0419066225953975
Christian Jimenez,C005304,Commercial,"7095 Garcia Neck Suite 696, West Amandaland, PR 76633",909.205.3126x810,christian.jimenez@price.com,B_US00223,S001865,Inactive,2005-04-22,2025-11-28,12.94676166963585,7.908551670127336
Christopher Gonzalez,C009544,Commercial,"751 Crawford Greens, South Zachary, AL 79609",+1-462-287-8367x3252,christopher.gonzalez@jenkins-mendoza.info,B_US00749,S008236,Prospect,2005-06-24,2025-11-28,13.818663280033325,5.726776348000969
Samantha Lewis,C008029,Personal,"596 Gonzalez Islands Suite 709, Lindsaystad, RI 51756",(578)649-7190,samantha.lewis@marquez-buck.biz,B_US00256,S009269,Active,2004-12-29,2025-11-28,29.513118445227764,6.711701346797053
Rebecca Gray,C009102,Personal,"7123 Shepherd Lodge Suite 098, Cherylport, MN 70327",001-894-950-5056x5763,rebecca.gray@wright.com,B_US00223,S003034,Inactive,2005-02-03,2025-11-28,8.37050619945228,7.407768772873056
Willie Bray,C007638,Commercial,"013 Sandra Extensions, Foxville, MI 82763",001-720-782-7481,willie.bray@johnson.com,B_US00966,S005926,Active,2004-11-29,2025-11-28,25.345904865492013,3.318161552739823
Stephen King,C007038,Commercial,"442 Levine Common, Lake Jeffrey, OH 23483",(911)377-2822x74750,stephen.king@russell-garcia.com,B_US00256,S006787,Inactive,2005-08-06,2025-11-28,27.49215360093918,8.889115555020592
Maria Morris,C008461,Commercial,"818 Crawford Loaf, Shannonshire, ND 84330",890.714.9356x3608,maria.morris@miller-tran.info,B_US00105,S009511,Active,2005-02-23,2025-11-28,9.602245256522446,7.976727340224318
Elizabeth Black,C008792,Commercial,"274 Lowe Isle, North Beverlyside, ND 13196",(888)505-4243x0174,elizabeth.black@mann.com,B_US00831,S002365,Active,2005-09-17,2025-11-28,21.78933584854207,7.356281969390128
Zachary Salinas,C001849,Commercial,"8185 Megan Stravenue, Nashberg, WI 41086",764-975-8018x73888,zachary.salinas@sullivan-smith.com,B_US00749,S001596,Active,2005-10-29,2025-11-28,25.98452050762735,9.824380496492072
Becky Smith,C008986,Personal,"353 Danielle Fort Suite 487, Port Robynbury, OK 74819",001-568-213-7456x776,becky.smith@church.com,B_US00223,S008682,Inactive,2005-08-08,2025-11-28,15.55303536684615,4.557468863079636
Rodney Williams,C004850,Personal,"2974 Baldwin Centers Suite 873, Roberthaven, LA 43626",(418)951-9856x742,rodney.williams@thompson.com,B_US00831,S003194,Prospect,2005-03-18,2025-11-28,8.748900386973899,9.66479390119119
Kristina Wilson,C001961,Commercial,"9808 Powell Cape Suite 494, Michaelburgh, NJ 46713",(900)215-9414x530,kristina.wilson@richmond.biz,B_US00695,S008540,Inactive,2004-11-30,2025-11-28,13.931052001274203,6.794280067780141
Ann Harris,C006370,Commercial,"276 Mary Locks Apt. 718, Millerville, IA 16527",(972)253-8580,ann.harris@ellis.info,B_US00749,S007602,Prospect,2005-02-06,2025-11-28,17.94449093764491,5.878041995281045
Brittany Lozano,C005450,Personal,"513 Jessica Junctions Apt. 733, Dorischester, SD 20877",001-789-703-0418x78892,brittany.lozano@strong-lambert.info,B_US00695,S005715,Prospect,2005-03-27,2025-11-28,5.696904629605067,6.716330312674417
Mark Ford,C006921,Commercial,"71084 Mitchell Junctions, North Wendyberg, OH 11340",+1-849-447-5436x7905,mark.ford@romero-price.org,B_US00730,S006385,Active,2005-02-11,2025-11-28,2.838861892414595,3.878285681994921
David Chavez,C007082,Personal,"2007 Mendez Fort Apt. 559, Kimberlyberg, NY 30535",883-432-1236,david.chavez@perez.net,B_US00730,S003805,Prospect,2005-11-27,2025-11-28,15.031293514103815,6.93097843328564
Antonio Frost,C008506,Commercial,"780 Kathy Groves Apt. 013, East Edwardview, WV 12220",+1-774-429-5411x29998,antonio.frost@morgan-daniels.com,B_US00105,S005382,Active,2005-10-21,2025-11-28,7.3128475048501915,7.474255354346802
Julie Medina,C006298,Commercial,"92355 Julie Rest, East Ericmouth, MO 34349",(399)650-5774,julie.medina@rogers.info,B_US00831,S003889,Inactive,2005-03-24,2025-11-28,23.578378952992644,3.0563342152657533
Craig Rivera,C003336,Commercial,"72812 Ana Loaf, Jamesburgh, NH 70467",750.543.3419x51502,craig.rivera@cordova-thompson.com,B_US00749,S002130,Active,2005-09-17,2025-11-28,36.821785215195106,6.476176350346344
Jenna Rivera,C009611,Personal,"80570 Norman Mountains, Lake Emily, MA 96910",674-865-5800x024,jenna.rivera@bennett.org,B_US00105,S001279,Inactive,2005-01-09,2025-11-28,26.506016173858782,6.363311061571584
Julie Douglas,C001319,Commercial,"957 Weber Valley, West Breannaberg, CT 53526",(730)926-5939,julie.douglas@rangel.com,B_US00966,S007015,Prospect,2005-05-20,2025-11-28,18.72869469157292,6.195302768969738
Michael Jenkins,C001317,Personal,"876 April Parkways, South Cesar, VI 87117",7317177005,michael.jenkins@rocha.org,B_US00749,S005129,Active,2005-07-23,2025-11-28,24.307497806236277,7.141692473990728
Joshua Smith,C006925,Commercial,"231 Julia Curve Apt. 430, Michaelhaven, OH 35018",855-662-5248x577,joshua.smith@stephens.org,B_US00105,S007794,Inactive,2005-11-27,2025-11-28,6.672419061074384,6.435080019669685
William Hamilton,C006464,Commercial,"152 Sarah Islands Apt. 982, South Jared, HI 01870",001-775-635-4979,william.hamilton@mcguire.net,B_US00966,S002590,Prospect,2005-07-16,2025-11-28,18.758050875637363,3.437342208628542
Steven Baker PhD,C009152,Personal,"603 Jackson Grove, Anneburgh, LA 88437",336.315.3523,steven.baker.phd@berry-mclaughlin.biz,B_US00223,S006871,Prospect,2004-12-23,2025-11-28,10.15912794951333,7.265945748328082
Jason Mathis,C002393,Commercial,"8371 Carolyn Haven Suite 841, North Jocelynmouth, CA 59029",559.796.2715x9132,jason.mathis@moore-hurst.biz,B_US00225,S005546,Prospect,2005-04-22,2025-11-28,6.68216699255316,9.358935198816393
Carly Carter,C004971,Personal,"149 Kerr Square Apt. 239, Davefurt, MD 44545",+1-408-940-3322,carly.carter@james.com,B_US00966,S007402,Inactive,2005-07-15,2025-11-28,7.521330700182203,6.913148035498699
Sierra Smith,C005079,Personal,"642 Nielsen Mountains, Lake Matthewburgh, WY 76539",001-962-393-5297x0088,sierra.smith@montoya.com,B_US00105,S001864,Prospect,2005-07-30,2025-11-28,11.92807323124398,8.69009412974859
Julia Jones,C003234,Personal,"1576 Christopher Estates Suite 746, Stewartbury, HI 78448",+1-270-395-3125x4919,julia.jones@york.com,B_US00256,S009917,Inactive,2004-12-19,2025-11-28,13.69955970756099,9.203893045810814
Karen Mack,C001260,Commercial,"41483 Lindsay Hills Apt. 877, Kingville, MH 23429",(298)544-1382,karen.mack@stephenson-robinson.com,B_US00730,S009114,Prospect,2005-02-17,2025-11-28,7.557792711781288,8.699500235142127
